di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.458829 	0.021367 	0.003240 	0.013479 	0.000377 	0.458814 	 -0.000006 
0.462402 	0.015920 	0.000869 	0.011828 	0.000149 	0.462417 	 -0.000005 
0.479930 	0.009585 	-0.000798 	0.007047 	-0.000251 	0.479894 	 0.000035 
0.472758 	0.013540 	0.000241 	0.009799 	-0.000126 	0.472784 	 -0.000025 
0.472530 	0.017999 	0.000267 	0.014507 	0.000186 	0.472469 	 0.000083 
0.480265 	0.013100 	-0.000207 	0.009666 	-0.000002 	0.480208 	 0.000057 
0.476048 	0.013331 	-0.000495 	0.010902 	-0.000072 	0.476022 	 0.000036 
0.466512 	0.018451 	0.000984 	0.013598 	0.000238 	0.466458 	 0.000046 
0.476680 	0.015962 	0.000813 	0.011616 	-0.000013 	0.476669 	 0.000014 
0.485729 	0.011747 	-0.000008 	0.008774 	-0.000219 	0.485706 	 0.000026 
0.473232 	0.019488 	0.000234 	0.015012 	0.000279 	0.473158 	 0.000070 
0.468024 	0.020821 	0.000933 	0.015750 	0.000233 	0.467951 	 0.000077 
0.475676 	0.022245 	0.002829 	0.015096 	0.000206 	0.475641 	 0.000032 
0.477195 	0.018933 	0.000770 	0.013763 	0.000175 	0.477096 	 0.000115 
0.467965 	0.020814 	0.001720 	0.015118 	0.000298 	0.467878 	 0.000098 
0.474607 	0.022624 	0.001568 	0.016298 	0.000470 	0.474523 	 0.000096 
0.470387 	0.018436 	0.002058 	0.012560 	0.000118 	0.470352 	 0.000047 
0.478229 	0.021152 	0.001494 	0.015254 	0.000313 	0.478138 	 0.000096 
0.463763 	0.022252 	0.001259 	0.017796 	0.000284 	0.463663 	 0.000095 
0.472621 	0.023356 	0.002113 	0.016664 	0.000342 	0.472529 	 0.000106 
0.477331 	0.013331 	0.000244 	0.009875 	-0.000205 	0.477296 	 0.000026 
0.472872 	0.026079 	0.003050 	0.018527 	0.000500 	0.472771 	 0.000099 
0.462924 	0.021912 	0.001211 	0.016426 	0.000132 	0.462797 	 0.000117 
0.465094 	0.027098 	0.002674 	0.019569 	0.000469 	0.464947 	 0.000151 
0.453526 	0.028185 	0.003227 	0.019498 	0.000551 	0.453410 	 0.000117 
0.457843 	0.029499 	0.002230 	0.022230 	0.000702 	0.457679 	 0.000166 
0.472799 	0.028958 	0.002158 	0.022269 	0.000480 	0.472644 	 0.000156 
0.464621 	0.025353 	0.000935 	0.020098 	0.000441 	0.464493 	 0.000133 
0.459463 	0.024886 	0.003035 	0.017694 	0.000191 	0.459336 	 0.000137 
0.470954 	0.024172 	0.000903 	0.018987 	0.000316 	0.470799 	 0.000162 
0.474426 	0.026026 	0.000452 	0.021154 	0.000339 	0.474228 	 0.000207 
0.461651 	0.030661 	0.003478 	0.022946 	0.000620 	0.461496 	 0.000151 
0.463139 	0.035294 	0.003187 	0.026476 	0.000845 	0.462910 	 0.000230 
0.461009 	0.029825 	0.003545 	0.021296 	0.000591 	0.460854 	 0.000160 
0.458114 	0.032617 	0.004612 	0.022762 	0.000745 	0.457963 	 0.000144 
0.471182 	0.029969 	0.003499 	0.021455 	0.000532 	0.471018 	 0.000158 
0.469999 	0.033830 	0.003113 	0.025238 	0.000798 	0.469805 	 0.000177 
0.459597 	0.032533 	0.004247 	0.023645 	0.000718 	0.459438 	 0.000153 
0.464532 	0.031825 	0.003683 	0.023342 	0.000698 	0.464354 	 0.000195 
0.460523 	0.030771 	0.003827 	0.022211 	0.000604 	0.460369 	 0.000150 
0.470969 	0.034464 	0.003445 	0.025711 	0.000810 	0.470763 	 0.000207 
0.461049 	0.037106 	0.004675 	0.027317 	0.000846 	0.460863 	 0.000181 
0.453237 	0.039984 	0.005685 	0.027781 	0.001065 	0.452986 	 0.000256 
0.435239 	0.032186 	0.003461 	0.023271 	0.000750 	0.435075 	 0.000187 
0.431309 	0.035131 	0.004678 	0.024518 	0.000959 	0.431153 	 0.000164 
0.430125 	0.037670 	0.005954 	0.025720 	0.000992 	0.429975 	 0.000162 
0.433131 	0.041800 	0.005310 	0.030177 	0.001276 	0.432945 	 0.000194 
0.440220 	0.034641 	0.005048 	0.023680 	0.000892 	0.440081 	 0.000143 
0.422017 	0.037140 	0.005214 	0.025805 	0.001009 	0.421877 	 0.000144 
0.425408 	0.041258 	0.005771 	0.029020 	0.001148 	0.425216 	 0.000210 
0.431196 	0.036476 	0.005718 	0.024814 	0.000880 	0.431063 	 0.000129 
0.416446 	0.040498 	0.006093 	0.028131 	0.001207 	0.416261 	 0.000181 
0.437362 	0.038442 	0.005978 	0.026514 	0.001029 	0.437186 	 0.000191 
0.421470 	0.039961 	0.006134 	0.027600 	0.001143 	0.421311 	 0.000153 
0.428958 	0.044381 	0.006988 	0.030081 	0.001417 	0.428768 	 0.000194 
0.420970 	0.038207 	0.007392 	0.023719 	0.001096 	0.420819 	 0.000164 
0.424884 	0.041028 	0.006305 	0.028461 	0.001170 	0.424721 	 0.000163 
0.424329 	0.041130 	0.006087 	0.029374 	0.001120 	0.424130 	 0.000208 
0.426749 	0.046413 	0.007854 	0.031195 	0.001442 	0.426586 	 0.000157 
0.423371 	0.041736 	0.007115 	0.027618 	0.001175 	0.423216 	 0.000163 
0.425251 	0.041094 	0.005400 	0.028584 	0.001262 	0.425046 	 0.000221 
0.422797 	0.042024 	0.006983 	0.027653 	0.001288 	0.422617 	 0.000175 
0.420971 	0.044523 	0.008418 	0.028290 	0.001416 	0.420795 	 0.000186 
0.420904 	0.042601 	0.006531 	0.028355 	0.001443 	0.420734 	 0.000173 
0.421359 	0.041641 	0.007091 	0.027267 	0.001327 	0.421212 	 0.000152 
0.422886 	0.041432 	0.005935 	0.028773 	0.001164 	0.422670 	 0.000224 
0.427558 	0.044858 	0.006533 	0.031020 	0.001329 	0.427306 	 0.000273 
0.417703 	0.044045 	0.007598 	0.030178 	0.001319 	0.417516 	 0.000180 
0.419222 	0.047684 	0.008541 	0.031071 	0.001541 	0.419016 	 0.000170 
0.418993 	0.046357 	0.007248 	0.031849 	0.001459 	0.418794 	 0.000194 
0.424618 	0.045960 	0.007545 	0.030740 	0.001434 	0.424426 	 0.000180 
