di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.388930 	0.051148 	0.010039 	0.031881 	0.001715 	0.388667 	 0.000274 
0.388463 	0.049757 	0.009657 	0.031171 	0.001637 	0.388208 	 0.000265 
0.387371 	0.050718 	0.010020 	0.031637 	0.001683 	0.387118 	 0.000264 
0.391682 	0.052261 	0.010420 	0.032684 	0.001781 	0.391406 	 0.000287 
0.382165 	0.050818 	0.010309 	0.031568 	0.001722 	0.381898 	 0.000277 
0.400692 	0.051123 	0.009880 	0.032257 	0.001703 	0.400424 	 0.000277 
0.387151 	0.050434 	0.009876 	0.031465 	0.001681 	0.386902 	 0.000259 
0.392648 	0.052103 	0.010369 	0.032600 	0.001773 	0.392367 	 0.000292 
0.389222 	0.050930 	0.010326 	0.031820 	0.001716 	0.388952 	 0.000277 
0.391636 	0.050876 	0.009911 	0.031804 	0.001698 	0.391365 	 0.000282 
0.392480 	0.050965 	0.010122 	0.031975 	0.001706 	0.392222 	 0.000266 
0.396554 	0.051467 	0.010155 	0.032331 	0.001734 	0.396283 	 0.000279 
0.400277 	0.052546 	0.010350 	0.032989 	0.001771 	0.400005 	 0.000281 
0.404186 	0.051867 	0.010015 	0.032747 	0.001741 	0.403908 	 0.000287 
0.392467 	0.051912 	0.010149 	0.032339 	0.001748 	0.392192 	 0.000287 
0.392091 	0.051968 	0.010224 	0.032372 	0.001767 	0.391806 	 0.000297 
0.403263 	0.052533 	0.009968 	0.033031 	0.001760 	0.402984 	 0.000291 
0.400792 	0.055265 	0.011082 	0.034490 	0.001931 	0.400482 	 0.000321 
0.397009 	0.051894 	0.010265 	0.032551 	0.001736 	0.396742 	 0.000275 
0.406059 	0.052568 	0.009887 	0.033134 	0.001763 	0.405780 	 0.000291 
0.410410 	0.054103 	0.010538 	0.034092 	0.001853 	0.410102 	 0.000317 
0.401493 	0.054607 	0.010806 	0.034185 	0.001893 	0.401193 	 0.000312 
0.401035 	0.054057 	0.010558 	0.033774 	0.001861 	0.400734 	 0.000314 
0.411006 	0.053196 	0.010097 	0.033644 	0.001780 	0.410735 	 0.000281 
0.412746 	0.053071 	0.010050 	0.033609 	0.001786 	0.412456 	 0.000300 
0.405955 	0.055083 	0.010734 	0.034437 	0.001916 	0.405641 	 0.000328 
0.415637 	0.055163 	0.010329 	0.034903 	0.001880 	0.415337 	 0.000312 
0.412730 	0.055050 	0.010386 	0.034602 	0.001885 	0.412426 	 0.000318 
0.408123 	0.055704 	0.010795 	0.034995 	0.001923 	0.407827 	 0.000309 
0.414653 	0.054296 	0.010101 	0.034271 	0.001842 	0.414352 	 0.000315 
0.415589 	0.054432 	0.010441 	0.034367 	0.001860 	0.415281 	 0.000317 
0.403296 	0.054466 	0.010494 	0.033972 	0.001880 	0.402990 	 0.000320 
0.396586 	0.054410 	0.010782 	0.033853 	0.001882 	0.396296 	 0.000303 
0.406043 	0.054608 	0.010385 	0.034137 	0.001875 	0.405741 	 0.000316 
0.405778 	0.054558 	0.010556 	0.034168 	0.001883 	0.405473 	 0.000318 
0.413640 	0.055104 	0.010457 	0.034790 	0.001894 	0.413331 	 0.000321 
