di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.443586 	0.010490 	-0.002054 	0.010313 	-0.000225 	0.443534 	 0.000028 
0.461974 	0.011183 	-0.000897 	0.010261 	-0.000153 	0.461944 	 0.000025 
0.455844 	0.017205 	0.000467 	0.014088 	0.000081 	0.455811 	 0.000039 
0.449876 	0.011429 	-0.000973 	0.010864 	-0.000193 	0.449879 	 -0.000003 
0.464542 	0.010715 	-0.001991 	0.010967 	-0.000181 	0.464485 	 0.000048 
0.472543 	0.014916 	-0.001240 	0.014095 	-0.000033 	0.472534 	 0.000008 
0.460203 	0.017645 	-0.000301 	0.015482 	0.000117 	0.460176 	 0.000022 
0.456439 	0.013372 	-0.001532 	0.012142 	-0.000008 	0.456352 	 0.000064 
0.463585 	0.016569 	-0.000538 	0.014783 	0.000023 	0.463545 	 0.000043 
0.448734 	0.019473 	-0.000133 	0.015991 	0.000234 	0.448644 	 0.000059 
0.471956 	0.015432 	-0.000944 	0.014268 	0.000066 	0.471886 	 0.000050 
0.478467 	0.016973 	-0.001035 	0.015601 	0.000116 	0.478391 	 0.000057 
0.467885 	0.016578 	-0.000809 	0.014507 	0.000059 	0.467791 	 0.000086 
0.458984 	0.023576 	0.000705 	0.018826 	0.000397 	0.458885 	 0.000080 
0.460676 	0.023696 	0.001672 	0.018543 	0.000346 	0.460614 	 0.000062 
0.460798 	0.017496 	-0.000032 	0.014807 	0.000137 	0.460703 	 0.000083 
0.452132 	0.023095 	0.001434 	0.017766 	0.000374 	0.452009 	 0.000109 
0.470114 	0.016410 	-0.000830 	0.014657 	0.000091 	0.470008 	 0.000097 
0.468276 	0.022575 	0.001175 	0.017776 	0.000335 	0.468181 	 0.000086 
0.465278 	0.025082 	0.001105 	0.019646 	0.000527 	0.465135 	 0.000116 
0.473340 	0.019509 	0.000153 	0.016657 	0.000212 	0.473249 	 0.000083 
0.452027 	0.024867 	0.002076 	0.018607 	0.000431 	0.451921 	 0.000099 
0.454437 	0.027106 	0.002427 	0.019990 	0.000514 	0.454327 	 0.000100 
0.471656 	0.023609 	0.000759 	0.019084 	0.000388 	0.471536 	 0.000107 
0.459839 	0.027016 	0.001867 	0.020599 	0.000531 	0.459712 	 0.000128 
0.472397 	0.027013 	0.002295 	0.020572 	0.000574 	0.472257 	 0.000132 
0.453172 	0.028244 	0.002378 	0.021110 	0.000636 	0.453063 	 0.000107 
0.468925 	0.021849 	0.000106 	0.018344 	0.000353 	0.468805 	 0.000119 
0.473894 	0.031688 	0.003439 	0.023890 	0.000752 	0.473775 	 0.000126 
0.471824 	0.027824 	0.001430 	0.022253 	0.000638 	0.471680 	 0.000124 
0.466281 	0.029425 	0.002454 	0.022386 	0.000625 	0.466151 	 0.000121 
0.467226 	0.028271 	0.002283 	0.021784 	0.000609 	0.467091 	 0.000130 
